zip_code,public_transportation_pct,public_transportation_population,minimo,maximo
75451,,,75451.0,75451.0
75452,,,75452.0,75452.0
75471,,,75471.0,75471.0
75489,,,75489.0,75489.0
75495,0.8,30.0,0.8,75495.0
75551,,,75551.0,75551.0
75562,,,75562.0,75562.0
75570,,,75570.0,75570.0
75601,0.1,6.0,0.1,75601.0
75638,,,75638.0,75638.0
75651,,,75651.0,75651.0
75654,,,75654.0,75654.0
75704,,,75704.0,75704.0
75756,,,75756.0,75756.0
75757,,,75757.0,75757.0
75760,0.2,2.0,0.2,75760.0
75765,,,75765.0,75765.0
75771,,,75771.0,75771.0
75773,,,75773.0,75773.0
75790,,,75790.0,75790.0
75831,,,75831.0,75831.0
75839,,,75839.0,75839.0
75848,,,75848.0,75848.0
75849,,,75849.0,75849.0
75449,,,75449.0,75449.0
75480,,,75480.0,75480.0
75459,,,75459.0,75459.0
75468,,,75468.0,75468.0
75475,,,75475.0,75475.0
75487,0.6,4.0,0.6,75487.0
75490,,,75490.0,75490.0
75503,0.3,32.0,0.3,75503.0
75555,,,75555.0,75555.0
75568,1.4,13.0,1.4,75568.0
75858,,,75858.0,75858.0
75904,0.5,75.0,0.5,75904.0
75932,,,75932.0,75932.0
75937,,,75937.0,75937.0
75956,,,75956.0,75956.0
75973,4.3,43.0,4.3,75973.0
75211,2.8,934.0,2.8,75211.0
75975,,,75975.0,75975.0
75901,0.2,31.0,0.2,75901.0
75928,,,75928.0,75928.0
75948,,,75948.0,75948.0
75954,,,75954.0,75954.0
75960,,,75960.0,75960.0
75001,2.0,210.0,2.0,75001.0
75013,1.3,249.0,1.3,75013.0
75022,0.1,12.0,0.1,75022.0
75034,0.2,91.0,0.2,75034.0
75040,2.1,621.0,2.1,75040.0
75050,1.1,246.0,1.1,75050.0
75052,0.4,192.0,0.4,75052.0
75061,1.6,406.0,1.6,75061.0
75063,1.6,333.0,1.6,75063.0
75078,0.3,32.0,0.3,75078.0
75081,3.1,589.0,3.1,75081.0
75119,,,75119.0,75119.0
75124,0.5,9.0,0.5,75124.0
75146,0.7,62.0,0.7,75146.0
75172,,,75172.0,75172.0
75181,0.5,69.0,0.5,75181.0
75206,5.0,1314.0,5.0,75206.0
75007,1.7,484.0,1.7,75007.0
75009,,1.0,1.0,75009.0
75020,0.8,72.0,0.8,75020.0
75067,0.9,339.0,0.9,75067.0
75080,2.0,482.0,2.0,75080.0
75090,0.5,46.0,0.5,75090.0
75104,0.6,139.0,0.6,75104.0
75110,0.6,77.0,0.6,75110.0
75140,0.5,12.0,0.5,75140.0
75153,,,75153.0,75153.0
75159,,1.0,1.0,75159.0
75161,,,75161.0,75161.0
75166,0.3,6.0,0.3,75166.0
75169,,,75169.0,75169.0
75189,0.3,40.0,0.3,75189.0
75207,4.3,80.0,4.3,75207.0
75208,4.1,600.0,4.1,75208.0
75219,2.8,481.0,2.8,75219.0
75232,4.9,562.0,4.9,75232.0
75233,4.0,282.0,4.0,75233.0
75248,2.1,411.0,2.1,75248.0
75270,,,75270.0,75270.0
75412,,,75412.0,75412.0
75420,,,75420.0,75420.0
75424,,,75424.0,75424.0
75432,,,75432.0,75432.0
75442,,,75442.0,75442.0
75460,0.2,19.0,0.2,75460.0
75470,,,75470.0,75470.0
75476,,,75476.0,75476.0
75482,0.3,29.0,0.3,75482.0
75044,2.4,491.0,2.4,75044.0
75662,,,75662.0,75662.0
75701,,,75701.0,75701.0
75709,,,75709.0,75709.0
75755,,,75755.0,75755.0
75048,0.4,47.0,0.4,75048.0
75068,0.3,94.0,0.3,75068.0
75070,0.6,274.0,0.6,75070.0
75087,1.0,151.0,1.0,75087.0
75092,,3.0,3.0,75092.0
75115,1.0,247.0,1.0,75115.0
77360,,,77360.0,77360.0
77032,1.8,91.0,1.8,77032.0
77053,1.5,211.0,1.5,77053.0
77056,1.4,170.0,1.4,77056.0
77065,1.5,285.0,1.5,77065.0
73569,,,73569.0,73569.0
73601,0.4,16.0,0.4,73601.0
73624,,,73624.0,73624.0
73641,,,73641.0,73641.0
73703,0.1,8.0,0.1,73703.0
73727,,,73727.0,73727.0
73761,,,73761.0,73761.0
73771,,,73771.0,73771.0
73832,,,73832.0,73832.0
73843,,,73843.0,73843.0
73852,,,73852.0,73852.0
73853,,,73853.0,73853.0
73858,,,73858.0,73858.0
73860,,,73860.0,73860.0
73005,1.2,41.0,1.2,73005.0
73008,0.3,30.0,0.3,73008.0
73014,0.4,4.0,0.4,73014.0
73016,,,73016.0,73016.0
73018,0.2,15.0,0.2,73018.0
73032,,,73032.0,73032.0
73040,,,73040.0,73040.0
73057,,,73057.0,73057.0
73622,,,73622.0,73622.0
73626,0.8,3.0,0.8,73626.0
73638,1.2,2.0,1.2,73638.0
73642,,,73642.0,73642.0
73660,,,73660.0,73660.0
73661,,,73661.0,73661.0
73663,,,73663.0,73663.0
73673,,,73673.0,73673.0
73728,,,73728.0,73728.0
73735,,,73735.0,73735.0
73743,,,73743.0,73743.0
73746,,,73746.0,73746.0
73750,,,73750.0,73750.0
73507,0.7,71.0,0.7,73507.0
73528,,,73528.0,73528.0
73532,,,73532.0,73532.0
73533,0.7,80.0,0.7,73533.0
73543,,,73543.0,73543.0
73567,,,73567.0,73567.0
73570,,,73570.0,73570.0
73573,,,73573.0,73573.0
73627,,,73627.0,73627.0
73644,0.2,15.0,0.2,73644.0
73659,,,73659.0,73659.0
73729,,,73729.0,73729.0
73731,,,73731.0,73731.0
73737,,,73737.0,73737.0
73757,,,73757.0,73757.0
73758,,,73758.0,73758.0
73801,0.1,8.0,0.1,73801.0
73838,,,73838.0,73838.0
73842,,,73842.0,73842.0
73937,,,73937.0,73937.0
73074,,,73074.0,73074.0
73077,0.5,17.0,0.5,73077.0
73089,,,73089.0,73089.0
73096,,,73096.0,73096.0
73102,1.4,16.0,1.4,73102.0
73110,0.4,69.0,0.4,73110.0
73121,2.6,37.0,2.6,73121.0
73122,0.5,33.0,0.5,73122.0
73439,0.3,8.0,0.3,73439.0
73443,,,73443.0,73443.0
73450,,,73450.0,73450.0
73455,,,73455.0,73455.0
73461,0.4,1.0,0.4,73461.0
73481,,,73481.0,73481.0
73520,,,73520.0,73520.0
73531,,,73531.0,73531.0
73559,,,73559.0,73559.0
73564,,,73564.0,73564.0
73566,,,73566.0,73566.0
73654,,,73654.0,73654.0
73658,,,73658.0,73658.0
73664,,,73664.0,73664.0
73718,,,73718.0,73718.0
73724,,,73724.0,73724.0
73730,,,73730.0,73730.0
73754,,,73754.0,73754.0
73766,,,73766.0,73766.0
73773,,,73773.0,73773.0
73844,,,73844.0,73844.0
73942,0.2,15.0,0.2,73942.0
73947,,,73947.0,73947.0
73026,,,73026.0,73026.0
73028,,,73028.0,73028.0
73034,0.2,46.0,0.2,73034.0
73052,,,73052.0,73052.0
73058,,,73058.0,73058.0
73063,,,73063.0,73063.0
73064,0.1,13.0,0.1,73064.0
73082,,,73082.0,73082.0
73104,0.7,10.0,0.7,73104.0
73118,0.3,23.0,0.3,73118.0
73128,,,73128.0,73128.0
73134,,,73134.0,73134.0
73135,0.2,17.0,0.2,73135.0
73141,,,73141.0,73141.0
73160,,4.0,4.0,73160.0
73434,,,73434.0,73434.0
73440,,,73440.0,73440.0
73442,,,73442.0,73442.0
73447,,,73447.0,73447.0
73460,0.1,2.0,0.1,73460.0
73487,4.7,2.0,2.0,73487.0
73501,1.2,84.0,1.2,73501.0
73521,,1.0,1.0,73521.0
73530,,,73530.0,73530.0
73544,,,73544.0,73544.0
73547,,,73547.0,73547.0
73551,,,73551.0,73551.0
73557,,,73557.0,73557.0
73572,,,73572.0,73572.0
73620,2.4,10.0,2.4,73620.0
73768,,,73768.0,73768.0
73848,0.4,4.0,0.4,73848.0
73003,0.5,64.0,0.5,73003.0
73027,,,73027.0,73027.0
73043,,,73043.0,73043.0
73044,0.9,90.0,0.9,73044.0
73048,,,73048.0,73048.0
73401,0.7,106.0,0.7,73401.0
73437,,,73437.0,73437.0
73438,,,73438.0,73438.0
73456,0.1,1.0,0.1,73456.0
73537,1.0,2.0,1.0,73537.0
73552,0.5,3.0,0.5,73552.0
73556,,,73556.0,73556.0
73639,4.0,8.0,4.0,73639.0
73645,,,73645.0,73645.0
73716,,,73716.0,73716.0
73717,,,73717.0,73717.0
73719,,,73719.0,73719.0
73744,,,73744.0,73744.0
73749,,,73749.0,73749.0
73755,0.8,3.0,0.8,73755.0
73756,,,73756.0,73756.0
73759,,,73759.0,73759.0
73835,,,73835.0,73835.0
73840,,,73840.0,73840.0
73855,,,73855.0,73855.0
73857,,,73857.0,73857.0
73901,,,73901.0,73901.0
73932,1.2,13.0,1.2,73932.0
73945,,,73945.0,73945.0
73071,0.7,157.0,0.7,73071.0
73072,0.9,190.0,0.9,73072.0
73073,,,73073.0,73073.0
73084,0.6,18.0,0.6,73084.0
73433,,,73433.0,73433.0
73444,,,73444.0,73444.0
73013,0.2,63.0,0.2,73013.0
73017,,,73017.0,73017.0
73021,,,73021.0,73021.0
73011,,,73011.0,73011.0
73020,0.3,29.0,0.3,73020.0
73045,,,73045.0,73045.0
73047,0.2,3.0,0.2,73047.0
73056,,,73056.0,73056.0
73067,,,73067.0,73067.0
73651,,,73651.0,73651.0
73662,,,73662.0,73662.0
73669,,,73669.0,73669.0
73734,,,73734.0,73734.0
73738,,,73738.0,73738.0
73753,,,73753.0,73753.0
73760,,,73760.0,73760.0
73762,0.3,3.0,0.3,73762.0
73763,,,73763.0,73763.0
73764,,,73764.0,73764.0
73933,,,73933.0,73933.0
73950,,,73950.0,73950.0
73951,,,73951.0,73951.0
73503,0.1,6.0,0.1,73503.0
73554,,,73554.0,73554.0
73625,,,73625.0,73625.0
73739,,,73739.0,73739.0
73851,,,73851.0,73851.0
73038,,,73038.0,73038.0
73650,,,73650.0,73650.0
77976,,,77976.0,77976.0
77342,,,77342.0,77342.0
73093,,,73093.0,73093.0
73441,,,73441.0,73441.0
73491,,,73491.0,73491.0
73720,,,73720.0,73720.0
73006,,,73006.0,73006.0
73007,,,73007.0,73007.0
73010,,3.0,3.0,73010.0
73015,,,73015.0,73015.0
73033,,,73033.0,73033.0
73051,0.4,13.0,0.4,73051.0
73053,0.9,3.0,0.9,73053.0
73061,,,73061.0,73061.0
73066,,,73066.0,73066.0
73068,,,73068.0,73068.0
73069,0.2,21.0,0.2,73069.0
73079,,,73079.0,73079.0
73086,,,73086.0,73086.0
73092,,,73092.0,73092.0
73097,,,73097.0,73097.0
73116,0.4,18.0,0.4,73116.0
73129,1.9,132.0,1.9,73129.0
73130,,,73130.0,73130.0
73150,,,73150.0,73150.0
73173,,,73173.0,73173.0
73179,0.2,4.0,0.2,73179.0
73459,0.5,2.0,0.5,73459.0
75428,0.1,6.0,0.1,75428.0
75433,1.2,13.0,1.2,75433.0
75602,0.6,52.0,0.6,75602.0
75604,0.2,24.0,0.2,75604.0
75633,,,75633.0,75633.0
75644,,,75644.0,75644.0
75650,,,75650.0,75650.0
75657,,,75657.0,75657.0
75661,,,75661.0,75661.0
75668,,,75668.0,75668.0
75669,,,75669.0,75669.0
75693,,,75693.0,75693.0
75703,0.4,75.0,0.4,75703.0
75705,,,75705.0,75705.0
75707,,,75707.0,75707.0
75758,,,75758.0,75758.0
75472,,,75472.0,75472.0
75491,,,75491.0,75491.0
75501,0.6,83.0,0.6,75501.0
75571,,,75571.0,75571.0
75603,,,75603.0,75603.0
75652,,,75652.0,75652.0
75686,0.4,23.0,0.4,75686.0
75706,,,75706.0,75706.0
75766,,,75766.0,75766.0
75789,,,75789.0,75789.0
75845,,,75845.0,75845.0
75850,,,75850.0,75850.0
75855,1.0,7.0,1.0,75855.0
75930,1.2,6.0,1.2,75930.0
75944,,,75944.0,75944.0
75964,0.5,39.0,0.5,75964.0
75977,5.0,11.0,5.0,75977.0
75980,,,75980.0,75980.0
75764,,,75764.0,75764.0
75840,,,75840.0,75840.0
75853,,,75853.0,75853.0
75859,,,75859.0,75859.0
75933,,,75933.0,75933.0
75934,,,75934.0,75934.0
75941,,,75941.0,75941.0
75961,,,75961.0,75961.0
75972,,,75972.0,75972.0
75074,2.1,537.0,2.1,75074.0
75088,1.4,188.0,1.4,75088.0
75089,1.8,312.0,1.8,75089.0
75101,,,75101.0,75101.0
75160,0.3,28.0,0.3,75160.0
75201,2.8,331.0,2.8,75201.0
75210,11.7,328.0,11.7,75210.0
75212,4.0,362.0,4.0,75212.0
75240,3.7,538.0,3.7,75240.0
77069,2.2,195.0,2.2,77069.0
77070,2.1,541.0,2.1,77070.0
77320,0.3,30.0,0.3,77320.0
77345,3.5,448.0,3.5,77345.0
77377,1.1,189.0,1.1,77377.0
77993,,,77993.0,77993.0
77350,,,77350.0,77350.0
77042,2.8,649.0,2.8,77042.0
77302,1.5,121.0,1.5,77302.0
77420,,,77420.0,77420.0
77453,30.3,36.0,30.3,77453.0
77388,1.6,375.0,1.6,77388.0
77436,,,77436.0,77436.0
77661,,,77661.0,77661.0
77460,,,77460.0,77460.0
77417,,,77417.0,77417.0
77043,1.8,246.0,1.8,77043.0
77498,1.3,324.0,1.3,77498.0
77987,,,77987.0,77987.0
77089,2.8,730.0,2.8,77089.0
77591,0.4,26.0,0.4,77591.0
77703,0.9,48.0,0.9,77703.0
77033,6.3,642.0,6.3,77033.0
77064,1.3,324.0,1.3,77064.0
77099,4.0,953.0,4.0,77099.0
77201,,,77201.0,77201.0
77523,0.2,19.0,0.2,77523.0
77407,1.5,344.0,1.5,77407.0
77406,0.9,175.0,0.9,77406.0
77580,,,77580.0,77580.0
77328,0.2,14.0,0.2,77328.0
73099,0.1,36.0,0.1,73099.0
73108,2.2,107.0,2.2,73108.0
73120,0.4,71.0,0.4,73120.0
73106,0.9,55.0,0.9,73106.0
73111,4.4,160.0,4.4,73111.0
73114,0.8,64.0,0.8,73114.0
73119,0.4,49.0,0.4,73119.0
73127,0.7,79.0,0.7,73127.0
73131,,,73131.0,73131.0
73139,1.0,90.0,1.0,73139.0
73145,0.3,5.0,0.3,73145.0
73159,1.0,148.0,1.0,73159.0
73162,,,73162.0,73162.0
73170,0.1,13.0,0.1,73170.0
73430,,,73430.0,73430.0
73448,0.5,14.0,0.5,73448.0
73458,,,73458.0,73458.0
73526,0.3,3.0,0.3,73526.0
73527,,,73527.0,73527.0
73539,,,73539.0,73539.0
73541,,,73541.0,73541.0
73002,,,73002.0,73002.0
73009,,,73009.0,73009.0
73095,,,73095.0,73095.0
73024,,,73024.0,73024.0
73042,0.8,4.0,0.8,73042.0
73065,,,73065.0,73065.0
73109,0.3,27.0,0.3,73109.0
73115,0.3,27.0,0.3,73115.0
73132,0.1,9.0,0.1,73132.0
73149,0.1,3.0,0.1,73149.0
73151,,,73151.0,73151.0
73165,,,73165.0,73165.0
73425,,,73425.0,73425.0
73432,,,73432.0,73432.0
73505,1.1,260.0,1.1,73505.0
73540,,,73540.0,73540.0
73542,,,73542.0,73542.0
73546,,,73546.0,73546.0
73548,,,73548.0,73548.0
73553,,,73553.0,73553.0
73560,,,73560.0,73560.0
73562,,,73562.0,73562.0
73568,,,73568.0,73568.0
73628,,,73628.0,73628.0
73632,,,73632.0,73632.0
73646,,,73646.0,73646.0
73055,0.4,16.0,0.4,73055.0
73078,1.2,63.0,1.2,73078.0
73019,,,73019.0,73019.0
73025,0.3,18.0,0.3,73025.0
73705,4.3,13.0,4.3,73705.0
73012,0.2,43.0,0.2,73012.0
73946,,,73946.0,73946.0
73841,,,73841.0,73841.0
75243,6.2,2155.0,6.2,75243.0
75246,10.9,130.0,10.9,75246.0
75249,0.2,16.0,0.2,75249.0
75413,,,75413.0,75413.0
75417,,,75417.0,75417.0
75423,,,75423.0,75423.0
75426,,,75426.0,75426.0
75436,,,75436.0,75436.0
75439,,,75439.0,75439.0
75457,0.7,18.0,0.7,75457.0
75002,1.5,530.0,1.5,75002.0
75010,1.2,196.0,1.2,75010.0
75023,1.4,364.0,1.4,75023.0
75042,3.6,628.0,3.6,75042.0
75075,2.1,393.0,2.1,75075.0
75114,0.2,7.0,0.2,75114.0
75135,,,75135.0,75135.0
75143,0.9,46.0,0.9,75143.0
75144,,,75144.0,75144.0
75134,1.4,141.0,1.4,75134.0
75226,6.0,156.0,6.0,75226.0
75558,,,75558.0,75558.0
75751,,,75751.0,75751.0
75929,,,75929.0,75929.0
75969,1.3,20.0,1.3,75969.0
75125,,,75125.0,75125.0
75094,2.7,292.0,2.7,75094.0
75227,3.7,851.0,3.7,75227.0
75414,,,75414.0,75414.0
75440,,,75440.0,75440.0
75148,,,75148.0,75148.0
75231,9.2,1857.0,9.2,75231.0
75448,5.2,11.0,5.2,75448.0
75493,,,75493.0,75493.0
75640,1.4,26.0,1.4,75640.0
75770,,,75770.0,75770.0
75645,,,75645.0,75645.0
75254,4.4,680.0,4.4,75254.0
75642,,,75642.0,75642.0
75752,1.0,29.0,1.0,75752.0
75762,0.4,21.0,0.4,75762.0
75844,,,75844.0,75844.0
75959,,,75959.0,75959.0
75780,,,75780.0,75780.0
75801,,3.0,3.0,75801.0
75783,1.6,43.0,1.6,75783.0
75784,,,75784.0,75784.0
75109,,,75109.0,75109.0
75803,0.3,20.0,0.3,75803.0
75779,,,75779.0,75779.0
75792,,,75792.0,75792.0
75846,,,75846.0,75846.0
75860,,,75860.0,75860.0
75931,,,75931.0,75931.0
75935,,,75935.0,75935.0
75942,,,75942.0,75942.0
75951,0.4,24.0,0.4,75951.0
75978,,,75978.0,75978.0
75979,0.1,3.0,0.1,75979.0
75938,,,75938.0,75938.0
75390,,,75390.0,75390.0
75832,,,75832.0,75832.0
75054,,,75054.0,75054.0
75962,,,75962.0,75962.0
75157,,,75157.0,75157.0
75965,,,75965.0,75965.0
75682,,,75682.0,75682.0
75851,,,75851.0,75851.0
75949,,,75949.0,75949.0
75156,,,75156.0,75156.0
75071,0.2,60.0,0.2,75071.0
75438,,,75438.0,75438.0
75974,,,75974.0,75974.0
75976,,,75976.0,75976.0
72108,,,72108.0,72108.0
72114,8.3,328.0,8.3,72114.0
72116,0.9,103.0,0.9,72116.0
72127,,,72127.0,72127.0
72150,0.1,7.0,0.1,72150.0
72160,,1.0,1.0,72160.0
72176,,,72176.0,72176.0
72201,1.3,9.0,1.3,72201.0
72202,3.9,200.0,3.9,72202.0
72321,,,72321.0,72321.0
72351,5.2,10.0,5.2,72351.0
72353,,,72353.0,72353.0
72368,,,72368.0,72368.0
72372,,,72372.0,72372.0
72383,,,72383.0,72383.0
72411,,,72411.0,72411.0
72801,,,72801.0,72801.0
72828,,,72828.0,72828.0
72837,0.6,16.0,0.6,72837.0
72839,,,72839.0,72839.0
72903,0.1,11.0,0.1,72903.0
72916,,,72916.0,72916.0
72936,0.2,13.0,0.2,72936.0
72938,,,72938.0,72938.0
72941,,,72941.0,72941.0
72753,,,72753.0,72753.0
72347,,,72347.0,72347.0
72348,0.1,1.0,0.1,72348.0
72350,,,72350.0,72350.0
72377,,,72377.0,72377.0
72384,,,72384.0,72384.0
72401,0.4,93.0,0.4,72401.0
72414,,,72414.0,72414.0
72416,0.4,11.0,0.4,72416.0
72427,,,72427.0,72427.0
72126,,,72126.0,72126.0
72123,,,72123.0,72123.0
72131,,,72131.0,72131.0
72166,,,72166.0,72166.0
72167,,,72167.0,72167.0
72207,0.9,54.0,0.9,72207.0
72211,0.3,36.0,0.3,72211.0
72223,0.5,63.0,0.5,72223.0
72301,0.6,52.0,0.6,72301.0
72429,,,72429.0,72429.0
72441,,,72441.0,72441.0
72442,,,72442.0,72442.0
72443,,,72443.0,72443.0
72447,,,72447.0,72447.0
72457,,,72457.0,72457.0
72470,,,72470.0,72470.0
72471,1.1,4.0,1.1,72471.0
72536,,,72536.0,72536.0
72556,,,72556.0,72556.0
72566,,,72566.0,72566.0
72569,,,72569.0,72569.0
72571,,,72571.0,72571.0
72572,,,72572.0,72572.0
72573,,,72573.0,72573.0
72577,,,72577.0,72577.0
72624,,,72624.0,72624.0
72641,,,72641.0,72641.0
72650,0.1,2.0,0.1,72650.0
72658,6.1,38.0,6.1,72658.0
72660,,,72660.0,72660.0
72669,,,72669.0,72669.0
72677,,,72677.0,72677.0
72714,0.4,26.0,0.4,72714.0
72718,,,72718.0,72718.0
72727,,,72727.0,72727.0
72756,0.2,38.0,0.2,72756.0
72774,,,72774.0,72774.0
72333,,,72333.0,72333.0
72338,,,72338.0,72338.0
72366,,,72366.0,72366.0
72379,,,72379.0,72379.0
72389,,,72389.0,72389.0
72392,,,72392.0,72392.0
72425,,,72425.0,72425.0
72430,,,72430.0,72430.0
72438,,,72438.0,72438.0
72458,,,72458.0,72458.0
72460,,,72460.0,72460.0
72464,,,72464.0,72464.0
72473,,,72473.0,72473.0
72479,,,72479.0,72479.0
72520,,,72520.0,72520.0
72523,,,72523.0,72523.0
72524,,,72524.0,72524.0
72526,,,72526.0,72526.0
72532,,,72532.0,72532.0
72550,,,72550.0,72550.0
72562,3.5,32.0,3.5,72562.0
72585,,,72585.0,72585.0
72611,,,72611.0,72611.0
72640,,,72640.0,72640.0
72651,,,72651.0,72651.0
72655,,,72655.0,72655.0
72686,,,72686.0,72686.0
72712,,11.0,11.0,72712.0
72717,,,72717.0,72717.0
74033,,,74033.0,74033.0
74045,,,74045.0,74045.0
74047,0.1,4.0,0.1,74047.0
74080,,,74080.0,74080.0
74083,,,74083.0,74083.0
74001,,,74001.0,74001.0
74008,0.4,51.0,0.4,74008.0
74030,,,74030.0,74030.0
74032,0.4,3.0,0.4,74032.0
74034,,,74034.0,74034.0
74042,,,74042.0,74042.0
74044,,,74044.0,74044.0
74056,0.6,12.0,0.6,74056.0
74061,,,74061.0,74061.0
74062,,,74062.0,74062.0
74108,0.5,15.0,0.5,74108.0
74115,0.7,62.0,0.7,74115.0
74017,0.1,8.0,0.1,74017.0
74026,,,74026.0,74026.0
74028,,,74028.0,74028.0
74114,0.3,28.0,0.3,74114.0
74126,3.4,117.0,3.4,74126.0
74132,0.1,4.0,0.1,74132.0
74848,0.7,17.0,0.7,74848.0
74851,0.3,10.0,0.3,74851.0
74855,,,74855.0,74855.0
74085,,,74085.0,74085.0
74119,2.3,45.0,2.3,74119.0
74337,,,74337.0,74337.0
74075,2.9,354.0,2.9,74075.0
74081,,,74081.0,74081.0
74105,1.2,153.0,1.2,74105.0
74110,1.1,59.0,1.1,74110.0
74131,,,74131.0,74131.0
74134,0.4,36.0,0.4,74134.0
74331,,,74331.0,74331.0
74349,,,74349.0,74349.0
74369,,,74369.0,74369.0
74447,,,74447.0,74447.0
74720,,,74720.0,74720.0
74750,0.9,1.0,0.9,74750.0
74756,0.4,1.0,0.4,74756.0
74006,,4.0,4.0,74006.0
74010,,,74010.0,74010.0
74014,,,74014.0,74014.0
74016,0.1,2.0,0.1,74016.0
74038,0.9,7.0,0.9,74038.0
74055,0.1,14.0,0.1,74055.0
74060,,,74060.0,74060.0
74068,,,74068.0,74068.0
74072,,,74072.0,74072.0
74084,,,74084.0,74084.0
74103,5.4,17.0,5.4,74103.0
74120,0.3,8.0,0.3,74120.0
74127,1.2,78.0,1.2,74127.0
74145,0.5,49.0,0.5,74145.0
74350,,,74350.0,74350.0
74403,0.7,85.0,0.7,74403.0
74421,1.0,20.0,1.0,74421.0
74428,,,74428.0,74428.0
74454,,,74454.0,74454.0
74455,,,74455.0,74455.0
74462,,,74462.0,74462.0
74464,0.9,111.0,0.9,74464.0
74563,1.1,8.0,1.1,74563.0
74741,,,74741.0,74741.0
74745,0.9,33.0,0.9,74745.0
74759,0.4,2.0,0.4,74759.0
74824,0.4,2.0,0.4,74824.0
74827,,,74827.0,74827.0
74839,,,74839.0,74839.0
74854,,,74854.0,74854.0
74859,,,74859.0,74859.0
74872,,,74872.0,74872.0
74881,,,74881.0,74881.0
74883,3.9,34.0,3.9,74883.0
74931,0.7,3.0,0.7,74931.0
74963,,,74963.0,74963.0
74935,,,74935.0,74935.0
74936,,,74936.0,74936.0
74949,,,74949.0,74949.0
74002,,,74002.0,74002.0
74012,0.1,29.0,0.1,74012.0
74020,0.1,4.0,0.1,74020.0
74022,,,74022.0,74022.0
74027,,,74027.0,74027.0
74063,0.4,57.0,0.4,74063.0
74073,,,74073.0,74073.0
74079,,,74079.0,74079.0
74107,1.4,117.0,1.4,74107.0
74346,,,74346.0,74346.0
74128,0.5,26.0,0.5,74128.0
74342,,,74342.0,74342.0
74343,,,74343.0,74343.0
74358,,,74358.0,74358.0
74363,0.2,2.0,0.2,74363.0
74370,0.7,9.0,0.7,74370.0
74401,0.7,40.0,0.7,74401.0
74429,0.3,18.0,0.3,74429.0
74441,0.1,3.0,0.1,74441.0
74446,,,74446.0,74446.0
74456,,,74456.0,74456.0
74467,,,74467.0,74467.0
74468,,,74468.0,74468.0
74501,0.1,12.0,0.1,74501.0
74530,,,74530.0,74530.0
74534,,,74534.0,74534.0
74543,,,74543.0,74543.0
74562,,,74562.0,74562.0
74640,,,74640.0,74640.0
74728,0.6,25.0,0.6,74728.0
74729,0.5,6.0,0.5,74729.0
74804,0.2,19.0,0.2,74804.0
74831,,,74831.0,74831.0
74840,,,74840.0,74840.0
74003,0.4,26.0,0.4,74003.0
74015,0.1,5.0,0.1,74015.0
74029,,,74029.0,74029.0
74035,,,74035.0,74035.0
74442,,,74442.0,74442.0
74556,1.1,2.0,1.1,74556.0
74560,,,74560.0,74560.0
74561,,,74561.0,74561.0
74601,0.2,19.0,0.2,74601.0
74631,0.3,10.0,0.3,74631.0
74632,,,74632.0,74632.0
74644,,,74644.0,74644.0
74646,,,74646.0,74646.0
74647,0.3,5.0,0.3,74647.0
74651,1.6,5.0,1.6,74651.0
74653,,,74653.0,74653.0
74860,,,74860.0,74860.0
74868,0.6,30.0,0.6,74868.0
74869,,,74869.0,74869.0
74878,,,74878.0,74878.0
74445,0.1,2.0,0.1,74445.0
74451,0.7,12.0,0.7,74451.0
74471,1.4,10.0,1.4,74471.0
75127,,,75127.0,75127.0
75142,,,75142.0,75142.0
75155,,,75155.0,75155.0
75164,,,75164.0,75164.0
75006,1.8,484.0,1.8,75006.0
75019,0.8,193.0,0.8,75019.0
75021,,,75021.0,75021.0
75025,1.0,292.0,1.0,75025.0
75032,0.5,78.0,0.5,75032.0
75057,1.3,105.0,1.3,75057.0
75058,,,75058.0,75058.0
75065,0.1,4.0,0.1,75065.0
75454,,,75454.0,75454.0
75455,0.4,53.0,0.4,75455.0
75478,,,75478.0,75478.0
75481,,,75481.0,75481.0
75488,,,75488.0,75488.0
75494,0.3,9.0,0.3,75494.0
75497,,,75497.0,75497.0
75554,0.1,1.0,0.1,75554.0
75556,,,75556.0,75556.0
75566,3.5,7.0,3.5,75566.0
75567,,,75567.0,75567.0
75641,,,75641.0,75641.0
75656,,,75656.0,75656.0
75667,,,75667.0,75667.0
75672,0.1,7.0,0.1,75672.0
75702,1.0,102.0,1.0,75702.0
75754,,,75754.0,75754.0
75763,,,75763.0,75763.0
75647,0.3,14.0,0.3,75647.0
75559,,,75559.0,75559.0
75563,0.8,13.0,0.8,75563.0
75630,,,75630.0,75630.0
75152,0.5,12.0,0.5,75152.0
75163,,,75163.0,75163.0
75165,0.8,156.0,0.8,75165.0
75173,,,75173.0,75173.0
75182,1.1,35.0,1.1,75182.0
75204,3.8,793.0,3.8,75204.0
75216,8.0,1431.0,8.0,75216.0
75217,4.3,1365.0,4.3,75217.0
75220,5.0,1073.0,5.0,75220.0
75224,6.0,873.0,6.0,75224.0
75238,2.2,338.0,2.2,75238.0
75422,,,75422.0,75422.0
79924,1.5,346.0,1.5,79924.0
79081,0.6,9.0,0.6,79081.0
79098,,,79098.0,79098.0
79108,0.6,32.0,0.6,79108.0
79780,,,79780.0,79780.0
79901,15.3,438.0,15.3,79901.0
80031,4.0,741.0,4.0,80031.0
80101,,,80101.0,80101.0
